#,Site,User,Time,Problem,Language,Filename,Status,Judge (Site),Answer,AnswerBin,Penalty
374225790,101,[UNESP-Bauru] UNESP Bauru,297,C,C++11,c.cpp,judged,teambrbr11 (101),NO - Wrong answer,0,13
374379691,101,[UNICAMP] Six Balls,297,J,C++11,j.cpp,judged,teambrbr31 (101),YES,1,983
374415792,101,[UFCG] Se juntas causa imagina juntas,297,B,C++11,B.cpp,judged,teambrbr61 (101),YES,1,
374615493,101,[UFU] Ahozinho com Feijão,297,D,C++11,D.cpp,judged,teambrbr64 (101),NO - Time limit exceeded,0,868
374618994,101,[UFRN] Ginga com Tapioca,297,A,C++11,A2.cpp,judged,teambrbr48 (101),YES,1,923
374750295,101,[UFCG] Choose difficulty: TITAN,297,D,C++11,D.cpp,judged,teambrbr3 (101),YES,1,902
374769396,101,[USP-São Carlos] Trei Linha,297,M,C++11,m.cpp,judged,teambrbr55 (101),NO - Wrong answer,0,1060
374801097,101,[UNICAMP] Six Balls,298,J,C++11,j.cpp,judged,teambrbr31 (101),YES,1,
374978798,101,[FEI] Desistiu???,298,G,C++11,g.cpp,judged,teambrbr1 (101),NO - Wrong answer,0,67
375111799,101,[USP-São Carlos] Trei Linha,298,M,C++11,m.cpp,judged,teambrbr55 (101),NO - Wrong answer,0,1060
375197100,101,[UNICAMP] Six Balls,298,J,C++11,j.cpp,judged,teambrbr31 (101),YES,1,
375251501,101,[UFPE] ALT,298,M,C++11,m.cpp,judged,teambrbr12 (101),NO - Wrong answer,0,1114
375326402,101,[UFPI] Cafeína Overflow,298,J,C++11,J.cpp,judged,teambrbr27 (101),NO - Wrong answer,0,10
375392203,101,[PUC-Rio] NP-Drada,298,I,C++11,i.cpp,judged,judge1 (1),NO - Compilation error,0,145
375461604,101,[UNICAMP] Six Balls,299,J,C++11,j.cpp,judged,teambrbr31 (101),YES,1,
375483205,101,"[USP] ¯\\_( ""/ )_/¯",299,M,C++11,M.cpp,judged,teambrbr44 (101),YES,1,
375613806,101,[UnB-FGA] Teorema de Offson,299,B,C++11,B.cpp,judged,teambrbr34 (101),YES,1,849
375646407,101,"[USP] ¯\\_( ""/ )_/¯",299,M,C++11,M.cpp,judged,teambrbr44 (101),YES,1,
375675608,101,[UFAL] Gemidão da Maratona,299,J,C++11,j.cpp,judged,teambrbr68 (101),NO - Time limit exceeded,0,86
375714409,101,[USP-São Carlos] Trei Linha,299,M,C++11,m.cpp,judged,teambrbr55 (101),NO - Wrong answer,0,1060
375734510,101,[UNIOESTE-Cascavel] Ops! Solução Trivial,299,G,C++11,a.cpp,judged,teambrbr41 (101),NO - Wrong answer,0,757
375752111,101,[UFS] 80km é 80km @do,299,F,C++11,F.cpp,judged,teambrbr60 (101),NO - Wrong answer,0,16
375822612,101,[UFRJ] Esse é meu time,299,M,C++11,m.cpp,judged,teambrbr29 (101),NO - Wrong answer,0,1027
375897213,101,[ITA] CalopsITA,299,G,C++11,G2.cpp,judged,teambrbr56 (101),NO - Wrong answer,0,1481
375924814,101,[UnB] Turkeys,299,D,Java,C2.cpp,judged,setterchief (1),NO - Wrong Language Choice,0,1227
375954015,101,[UNICAMP] Six Balls,299,J,C++11,j.cpp,judged,teambrbr31 (101),YES,1,
375971416,101,[UFCG] Choose difficulty: TITAN,299,B,C++11,B.cpp,judged,setter7 (1),NO - Compilation error,0,902
